Timestamp,What is your favourite Pokémon?
6/13/2019 23:45:30,Froslass
6/13/2019 23:45:32,Espeon
6/13/2019 23:45:36,Squirtle
6/13/2019 23:45:40,Garchomp
6/13/2019 23:45:41,Gengar
6/13/2019 23:45:43,Volcarona
6/13/2019 23:45:48,Porygon2
6/13/2019 23:45:48,Eevee
6/13/2019 23:45:48,Maractus
6/13/2019 23:45:48,Absol
6/13/2019 23:45:52,Pidgeot
6/13/2019 23:45:53,Charmander
6/13/2019 23:45:53,Blaziken
6/13/2019 23:45:54,Weezing
6/13/2019 23:46:00,Leafeon
6/13/2019 23:46:00,Palkia
6/13/2019 23:46:02,Deoxys
6/13/2019 23:46:03,Gyarados
6/13/2019 23:46:03,Kyogre
6/13/2019 23:46:02,Grumpig
6/13/2019 23:46:04,Lugia
6/13/2019 23:46:04,Golem
6/13/2019 23:46:05,Noivern
6/13/2019 23:46:05,Sceptile
6/13/2019 23:46:05,Weavile
6/13/2019 23:46:06,Giratina
6/14/2019 0:25:53,Luxray
6/13/2019 23:46:08,Infernape
6/13/2019 23:46:09,Flygon
6/13/2019 23:46:12,Umbreon
6/13/2019 23:46:13,Sawsbuck
6/13/2019 23:46:13,Umbreon
6/13/2019 23:46:16,Scolipede
6/13/2019 23:46:16,Wartortle
6/13/2019 23:46:17,Metagross
6/13/2019 23:46:21,Flygon
6/13/2019 23:46:21,Squirtle
6/13/2019 23:46:22,Charizard
6/13/2019 23:46:20,Registeel
6/13/2019 23:46:23,Dhelmise
6/13/2019 23:46:26,Charizard
6/13/2019 23:46:31,Froslass
6/13/2019 23:46:28,Porygon-Z
6/13/2019 23:46:28,Mawile
6/13/2019 23:46:29,Grumpig
6/13/2019 23:46:35,Chesnaught
6/13/2019 23:46:40,Trubbish
6/13/2019 23:46:40,Scolipede
6/13/2019 23:46:38,Blaziken
6/13/2019 23:46:42,Growlithe
6/13/2019 23:46:43,Lucario
6/13/2019 23:46:44,Charmander
6/13/2019 23:46:44,Latias
6/13/2019 23:46:51,Porygon2
6/13/2019 23:46:53,Dragonair
6/13/2019 23:46:53,Arcanine
6/13/2019 23:46:54,Houndour
6/13/2019 23:46:57,Caterpie
6/13/2019 23:46:57,Alakazam
6/13/2019 23:46:59,Garchomp
6/13/2019 23:47:00,Swampert
6/13/2019 23:47:04,Aggron
6/13/2019 23:49:00,Ninjask
6/13/2019 23:47:06,Ponyta
6/13/2019 23:47:10,Gardevoir
6/13/2019 23:47:10,
6/13/2019 23:47:12,Greninja
6/13/2019 23:47:13,Volcarona
6/13/2019 23:47:14,Giratina
6/13/2019 23:47:14,Oddish
6/13/2019 23:47:13,Lairon
6/13/2019 23:47:13,Greninja
6/13/2019 23:47:16,Darkrai
6/13/2019 23:47:16,Vulpix
6/13/2019 23:47:16,Smeargle
6/13/2019 23:47:16,Dunsparce
6/13/2019 23:47:19,Hawlucha
6/13/2019 23:47:20,Poliwhirl
6/13/2019 23:47:23,Flygon
6/13/2019 23:47:25,Vikavolt
6/13/2019 23:47:29,Lanturn
6/13/2019 23:47:29,Pichu
6/13/2019 23:47:30,Piplup
6/13/2019 23:47:30,Hydreigon
6/13/2019 23:47:32,Zoroark
6/13/2019 23:47:39,Ralts
6/13/2019 23:47:41,Finneon
6/13/2019 23:47:44,Aggron
6/13/2019 23:47:47,Sandslash
6/13/2019 23:47:48,Ludicolo
6/13/2019 23:47:49,Rayquaza
6/13/2019 23:47:52,Eevee
6/13/2019 23:47:53,
6/13/2019 23:47:56,Togekiss
6/13/2019 23:47:57,Typhlosion
6/13/2019 23:47:59,Squirtle
6/13/2019 23:47:59,Blaziken
6/13/2019 23:48:00,Moltres
6/13/2019 23:48:04,Charizard
6/13/2019 23:48:06,Zangoose
6/13/2019 23:48:06,Mareep
6/13/2019 23:48:11,Venusaur
6/13/2019 23:48:11,Wooper
6/13/2019 23:48:12,Mamoswine
6/13/2019 23:48:14,Lanturn
6/13/2019 23:48:14,Ninetales
6/13/2019 23:48:14,Buizel
6/13/2019 23:48:15,Staraptor
6/13/2019 23:48:15,Dragonite
6/13/2019 23:48:15,Umbreon
6/13/2019 23:48:22,Cubone
6/13/2019 23:48:25,Infernape
6/13/2019 23:48:27,Darkrai
6/13/2019 23:48:30,Wobbuffet
6/13/2019 23:48:31,Jolteon
6/13/2019 23:48:31,Farfetchd
6/13/2019 23:48:32,Camerupt
6/13/2019 23:48:33,Hydreigon
6/13/2019 23:48:36,Dragonite
6/13/2019 23:48:36,Gengar
6/13/2019 23:48:37,Torterra
6/13/2019 23:48:39,Croconaw
6/13/2019 23:48:40,Vanillite
6/13/2019 23:48:41,Leafeon
6/13/2019 23:48:54,Mimikyu
6/13/2019 23:48:44,Raichu
6/13/2019 23:48:44,Beheeyem
6/13/2019 23:48:45,Charizard
6/13/2019 23:48:46,Empoleon
6/13/2019 23:48:47,Zangoose
6/13/2019 23:48:48,Lilligant
6/13/2019 23:48:51,Raichu
6/13/2019 23:48:53,Gardevoir
6/13/2019 23:48:55,Typhlosion
6/13/2019 23:48:56,Greninja
6/13/2019 23:48:56,Greninja
6/13/2019 23:49:02,Piplup
6/13/2019 23:49:05,Galvantula
6/13/2019 23:49:07,Luvdisc
6/13/2019 23:49:07,Mimikyu
6/13/2019 23:49:09,Scolipede
6/13/2019 23:49:09,Swellow
6/13/2019 23:49:08,Feraligatr
6/13/2019 23:49:11,Scrafty
6/13/2019 23:49:11,Breloom
6/13/2019 23:49:12,Torterra
6/13/2019 23:49:14,Cradily
6/13/2019 23:49:20,Garchomp
6/13/2019 23:49:22,Malamar
6/13/2019 23:49:29,Flygon
6/13/2019 23:49:23,Gengar
6/13/2019 23:49:24,Swampert
6/13/2019 23:49:24,Haunter
6/13/2019 23:49:25,Mewtwo
6/13/2019 23:49:25,Aegislash
6/13/2019 23:49:28,Primarina
6/13/2019 23:49:29,Stoutland
6/13/2019 23:49:31,Beedrill
6/13/2019 23:49:37,Ampharos
6/13/2019 23:49:40,Arcanine
6/13/2019 23:49:41,Arcanine
6/13/2019 23:49:42,Lucario
6/13/2019 23:49:44,Snorlax
6/13/2019 23:49:44,Clefable
6/13/2019 23:49:45,Sylveon
6/13/2019 23:49:45,Gengar
6/13/2019 23:49:48,Zoroark
6/13/2019 23:49:52,Gallade
6/13/2019 23:49:53,Riolu
6/13/2019 23:49:53,Drifloon
6/13/2019 23:49:58,Aerodactyl
6/13/2019 23:50:03,Doduo
6/13/2019 23:53:49,Ludicolo
6/13/2019 23:50:04,Raikou
6/13/2019 23:50:06,Bulbasaur
6/13/2019 23:50:08,Drowzee
6/13/2019 23:50:08,Typhlosion
6/13/2019 23:50:13,Gardevoir
6/13/2019 23:50:25,Magikarp
6/13/2019 23:50:25,Grumpig
6/13/2019 23:50:26,Lopunny
6/13/2019 23:50:27,Swampert
6/13/2019 23:50:28,Munchlax
6/13/2019 23:50:29,Magnemite
6/13/2019 23:50:34,Duskull
6/13/2019 23:50:35,Sceptile
6/13/2019 23:50:38,Typhlosion
6/13/2019 23:50:41,Flygon
6/13/2019 23:50:41,Mewtwo
6/13/2019 23:50:42,Larvitar
6/13/2019 23:50:44,Marshtomp
6/13/2019 23:50:46,Furret
6/13/2019 23:50:48,Buzzwole
6/13/2019 23:50:50,Infernape
6/13/2019 23:50:51,Poliwhirl
6/13/2019 23:50:53,Nidoking
6/13/2019 23:50:55,Feraligatr
6/13/2019 23:50:56,Klinklang
6/13/2019 23:51:03,Absol
6/13/2019 23:51:06,Weavile
6/13/2019 23:51:06,Latios
6/13/2019 23:51:07,Sylveon
6/13/2019 23:51:09,Metagross
6/13/2019 23:51:10,Tyranitar
6/13/2019 23:51:12,Squirtle
6/13/2019 23:51:15,Ampharos
6/13/2019 23:51:20,Mareanie
6/13/2019 23:51:26,Surskit
6/13/2019 23:51:30,Cutiefly
6/13/2019 23:51:30,Electivire
6/13/2019 23:51:30,Crobat
6/13/2019 23:51:30,Totodile
6/13/2019 23:51:31,Eevee
6/13/2019 23:51:32,Umbreon
6/13/2019 23:51:33,Lapras
6/13/2019 23:51:33,Gothitelle
6/13/2019 23:51:34,Mimikyu
6/13/2019 23:51:37,Flygon
6/13/2019 23:51:38,Primeape
6/13/2019 23:51:38,Milotic
6/13/2019 23:51:39,Porygon-Z
6/13/2019 23:51:39,Mewtwo
6/13/2019 23:51:42,Koffing
6/13/2019 23:51:45,Espeon
6/13/2019 23:51:50,Haunter
6/13/2019 23:51:51,Swampert
6/13/2019 23:51:53,Charizard
6/13/2019 23:51:56,Haxorus
6/13/2019 23:51:56,Volcarona
6/13/2019 23:51:57,Rowlet
6/13/2019 23:51:58,Tyrantrum
6/13/2019 23:52:01,Gogoat
6/13/2019 23:52:02,Doublade
6/13/2019 23:52:03,Mew
6/13/2019 23:52:07,Giratina
6/13/2019 23:52:07,Dragonite
6/13/2019 23:52:14,Vaporeon
6/13/2019 23:52:12,Charizard
6/13/2019 23:52:14,Houndour
6/13/2019 23:52:14,Leafeon
6/13/2019 23:52:15,Leafeon
6/13/2019 23:52:15,Arcanine
6/13/2019 23:52:18,Flaaffy
6/13/2019 23:52:20,Liepard
6/13/2019 23:52:21,Nidoking
6/13/2019 23:52:21,Typhlosion
6/13/2019 23:52:23,Machamp
6/13/2019 23:52:23,Zoroark
6/13/2019 23:52:25,Piplup
6/13/2019 23:52:26,Kabutops
6/13/2019 23:52:27,Charizard
6/13/2019 23:52:30,Dialga
6/13/2019 23:52:32,Scrafty
6/13/2019 23:52:34,Dunsparce
6/13/2019 23:52:34,Aron
6/13/2019 23:52:35,Pikachu
6/13/2019 23:52:36,Gyarados
6/13/2019 23:52:37,Dragonair
6/13/2019 23:52:39,Luxray
6/13/2019 23:52:43,Rayquaza
6/13/2019 23:52:43,Sableye
6/13/2019 23:52:48,Druddigon
6/13/2019 23:52:52,Empoleon
6/13/2019 23:52:54,Raichu
6/13/2019 23:52:54,Pachirisu
6/13/2019 23:52:55,Cubone
6/13/2019 23:52:56,Suicune
6/13/2019 23:53:00,Typhlosion
6/13/2019 23:53:04,Feraligatr
6/13/2019 23:53:07,Gardevoir
6/13/2019 23:53:10,Alakazam
6/13/2019 23:53:11,Arcanine
6/13/2019 23:53:13,Skitty
6/13/2019 23:53:15,Flygon
6/13/2019 23:53:16,Venusaur
6/13/2019 23:53:16,Umbreon
6/13/2019 23:53:17,Minior
6/13/2019 23:53:18,Shaymin
6/13/2019 23:54:27,Zangoose
6/13/2019 23:53:25,Absol
6/13/2019 23:53:25,Rapidash
6/13/2019 23:53:33,Mudkip
6/13/2019 23:53:34,Scyther
6/13/2019 23:53:34,Maractus
6/13/2019 23:53:36,Mudkip
6/13/2019 23:53:36,Turtwig
6/13/2019 23:53:37,Roserade
6/13/2019 23:53:39,Cinccino
6/13/2019 23:53:39,Whimsicott
6/13/2019 23:53:39,Wobbuffet
6/13/2019 23:53:39,Chespin
6/13/2019 23:53:45,Metagross
6/13/2019 23:53:45,Chimchar
6/13/2019 23:53:45,Phantump
6/13/2019 23:53:48,Togekiss
6/13/2019 23:53:49,Darumaka
6/13/2019 23:53:52,Hydreigon
6/13/2019 23:53:57,Raichu
6/13/2019 23:53:57,Haxorus
6/13/2019 23:53:58,Cyndaquil
6/13/2019 23:53:59,Wingull
6/13/2019 23:53:59,Vigoroth
6/13/2019 23:54:06,Absol
6/13/2019 23:54:03,Swablu
6/13/2019 23:54:05,Galvantula
6/13/2019 23:54:05,Cubone
6/13/2019 23:54:06,Absol
6/13/2019 23:54:08,Growlithe
6/13/2019 23:54:10,Heracross
6/13/2019 23:54:10,Gengar
6/13/2019 23:54:12,Gardevoir
6/13/2019 23:54:12,Garchomp
6/13/2019 23:54:13,Mandibuzz
6/13/2019 23:54:14,Farfetchd
6/13/2019 23:54:14,Bulbasaur
6/13/2019 23:54:16,Klang
6/13/2019 23:54:16,Gardevoir
6/13/2019 23:54:20,Pidgeotto
6/13/2019 23:54:22,Suicune
6/13/2019 23:54:24,Psyduck
6/13/2019 23:54:26,Victini
6/13/2019 23:54:26,Absol
6/13/2019 23:54:26,Vulpix
6/13/2019 23:54:27,Lanturn
6/13/2019 23:54:28,Sneasel
6/13/2019 23:54:29,Xerneas
6/13/2019 23:54:30,Chimecho
6/13/2019 23:54:30,Arcanine
6/13/2019 23:54:32,Scyther
6/13/2019 23:54:33,Koffing
6/13/2019 23:54:34,Slaking
6/13/2019 23:54:36,Lugia
6/13/2019 23:54:36,Haunter
6/13/2019 23:54:39,Oddish
6/13/2019 23:54:40,Umbreon
6/13/2019 23:54:44,Infernape
6/13/2019 23:54:45,Swampert
6/13/2019 23:54:48,Hitmonlee
6/13/2019 23:54:48,Palkia
6/13/2019 23:54:49,Grovyle
6/13/2019 23:54:52,Blaziken
6/13/2019 23:54:55,Vespiquen
6/13/2019 23:54:58,Grovyle
6/13/2019 23:54:58,Vulpix
6/13/2019 23:54:58,Galvantula
6/13/2019 23:54:58,Kyogre
6/13/2019 23:55:01,Diancie
6/13/2019 23:55:00,Salamence
6/13/2019 23:55:05,Arcanine
6/13/2019 23:55:06,Pidgeot
6/13/2019 23:55:09,Umbreon
6/13/2019 23:55:10,Infernape
6/13/2019 23:55:11,Torchic
6/13/2019 23:55:12,Omanyte
6/13/2019 23:55:12,Kakuna
6/13/2019 23:55:15,Zoroark
6/13/2019 23:56:07,Jolteon
6/13/2019 23:55:17,Flygon
6/13/2019 23:55:19,Donphan
6/13/2019 23:55:19,Gengar
6/13/2019 23:55:19,Espeon
6/13/2019 23:55:20,Eevee
6/13/2019 23:55:22,Blaziken
6/13/2019 23:55:22,Ninetales
6/13/2019 23:55:22,Squirtle
6/13/2019 23:55:26,Ampharos
6/13/2019 23:55:28,Gardevoir
6/13/2019 23:55:29,Snorlax
6/13/2019 23:55:32,Slowpoke
6/13/2019 23:55:40,Minior
6/13/2019 23:55:38,Pancham
6/13/2019 23:55:45,Jirachi
6/13/2019 23:55:46,Chesnaught
6/13/2019 23:55:49,Delphox
6/13/2019 23:55:49,Delcatty
6/13/2019 23:55:50,Trevenant
6/13/2019 23:55:52,Roselia
6/13/2019 23:55:56,Swampert
6/13/2019 23:55:59,Luxray
6/13/2019 23:56:00,Froslass
6/13/2019 23:56:01,Espeon
6/13/2019 23:56:01,Lucario
6/13/2019 23:56:02,Lucario
6/13/2019 23:56:05,Shuckle
6/13/2019 23:56:10,Mimikyu
6/13/2019 23:56:12,Blaziken
6/13/2019 23:56:14,Shedinja
6/13/2019 23:56:15,Gardevoir
6/13/2019 23:56:13,Espeon
6/13/2019 23:56:19,Heracross
6/13/2019 23:56:21,Mewtwo
6/13/2019 23:56:25,Mewtwo
6/13/2019 23:56:24,Sylveon
6/13/2019 23:56:26,Torterra
6/13/2019 23:56:29,Wailord
6/13/2019 23:56:31,Aurorus
6/13/2019 23:56:34,Zubat
6/13/2019 23:56:35,Stantler
6/13/2019 23:56:35,Pikachu
6/13/2019 23:56:36,Mareep
6/13/2019 23:56:36,Mawile
6/13/2019 23:56:38,Scizor
6/13/2019 23:56:39,Dedenne
6/13/2019 23:56:42,Ludicolo
6/13/2019 23:56:44,Lapras
6/13/2019 23:56:49,Cubone
6/13/2019 23:56:49,Hydreigon
6/13/2019 23:57:08,Darkrai
6/13/2019 23:56:51,Haunter
6/13/2019 23:56:52,Typhlosion
6/13/2019 23:56:51,Bulbasaur
6/13/2019 23:56:55,Cinccino
6/13/2019 23:56:58,Turtwig
6/13/2019 23:56:57,Treecko
6/13/2019 23:56:59,Charizard
6/13/2019 23:57:08,Eevee
6/13/2019 23:57:09,Feraligatr
6/13/2019 23:57:10,Rayquaza
6/13/2019 23:57:11,Shellder
6/13/2019 23:57:12,Porygon
6/13/2019 23:57:12,Maractus
6/13/2019 23:57:13,Goodra
6/13/2019 23:57:55,Rayquaza
6/13/2019 23:57:15,Krabby
6/13/2019 23:57:15,Typhlosion
6/13/2019 23:57:17,Snorlax
6/13/2019 23:57:17,Volcarona
6/13/2019 23:57:19,
6/13/2019 23:57:19,Charizard
6/13/2019 23:57:26,Altaria
6/13/2019 23:57:26,Suicune
6/13/2019 23:57:26,Milotic
6/13/2019 23:57:29,Charizard
6/13/2019 23:57:31,Blastoise
6/13/2019 23:57:31,Bulbasaur
6/13/2019 23:57:31,Krookodile
6/13/2019 23:57:33,Growlithe
6/13/2019 23:57:35,Ninetales
6/13/2019 23:57:36,Porygon
6/13/2019 23:57:38,Xatu
6/13/2019 23:57:38,Blaziken
6/13/2019 23:57:38,Scyther
6/13/2019 23:57:46,Garchomp
6/13/2019 23:57:49,Parasect
6/13/2019 23:57:49,Charizard
6/13/2019 23:57:51,Skarmory
6/13/2019 23:57:54,Arcanine
6/13/2019 23:58:03,Sandslash
6/13/2019 23:57:57,Scrafty
6/13/2019 23:57:58,Volcarona
6/13/2019 23:58:01,Tyrogue
6/13/2019 23:58:03,Golurk
6/13/2019 23:58:03,Banette
6/13/2019 23:58:06,Raichu
6/13/2019 23:58:08,Mudkip
6/13/2019 23:58:08,Luxray
6/13/2019 23:58:12,Zangoose
6/13/2019 23:58:12,Weavile
6/13/2019 23:58:13,Rayquaza
6/13/2019 23:58:18,Breloom
6/13/2019 23:58:19,Yanmega
6/13/2019 23:58:19,Scizor
6/13/2019 23:58:19,Aggron
6/13/2019 23:58:22,Piplup
6/13/2019 23:58:22,Absol
6/13/2019 23:58:25,Togetic
6/13/2019 23:58:27,Cyndaquil
6/13/2019 23:58:34,Jolteon
6/13/2019 23:58:35,Squirtle
6/13/2019 23:58:35,Sableye
6/13/2019 23:58:37,Pelipper
6/13/2019 23:58:38,Zangoose
6/13/2019 23:58:41,Buzzwole
6/13/2019 23:58:47,Flygon
6/13/2019 23:58:49,Gardevoir
6/13/2019 23:58:46,Piplup
6/13/2019 23:58:57,Tyranitar
6/13/2019 23:58:58,Vaporeon
6/13/2019 23:59:02,Pidgeot
6/13/2019 23:59:02,Cradily
6/13/2019 23:59:03,Sudowoodo
6/13/2019 23:59:03,Zapdos
6/13/2019 23:59:04,Incineroar
6/13/2019 23:59:04,Blaziken
6/13/2019 23:59:05,Turtwig
6/13/2019 23:59:07,Lucario
6/13/2019 23:59:09,Joltik
6/13/2019 23:59:10,Squirtle
6/13/2019 23:59:10,Malamar
6/13/2019 23:59:15,Greninja
6/13/2019 23:59:15,Aggron
6/13/2019 23:59:15,Totodile
6/13/2019 23:59:17,Raichu
6/13/2019 23:59:19,Sunkern
6/13/2019 23:59:21,Escavalier
6/13/2019 23:59:27,Ampharos
6/13/2019 23:59:32,Espeon
6/13/2019 23:59:25,Porygon
6/13/2019 23:59:32,Golurk
6/13/2019 23:59:36,Mimikyu
6/13/2019 23:59:39,Pikachu
6/13/2019 23:59:40,Grovyle
6/13/2019 23:59:40,Gardevoir
6/13/2019 23:59:42,Ampharos
6/13/2019 23:59:48,Charizard
6/13/2019 23:59:49,Chandelure
6/13/2019 23:59:49,Zubat
6/13/2019 23:59:51,Scyther
6/13/2019 23:59:54,Infernape
6/13/2019 23:59:56,Sylveon
6/13/2019 23:59:56,Vulpix
6/13/2019 23:59:57,Sableye
6/13/2019 23:59:58,Emolga
6/14/2019 0:00:00,Gallade
6/14/2019 0:00:01,Marshadow
6/14/2019 0:00:01,Charizard
6/14/2019 0:00:03,Kyurem
6/14/2019 0:00:05,Greninja
6/14/2019 0:00:06,Ninjask
6/14/2019 0:00:11,Haunter
6/14/2019 0:00:15,Mewtwo
6/14/2019 0:00:17,Heracross
6/14/2019 0:00:17,Infernape
6/14/2019 0:00:18,Eevee
6/14/2019 0:00:19,Misdreavus
6/14/2019 0:00:19,Froslass
6/14/2019 0:00:35,Monferno
6/14/2019 0:00:24,Arcanine
6/14/2019 0:00:24,Mewtwo
6/14/2019 0:00:24,Nidoqueen
6/14/2019 0:00:26,Haunter
6/14/2019 0:00:40,Sceptile
6/14/2019 0:00:41,Breloom
6/14/2019 0:00:46,Archeops
6/14/2019 0:00:48,Glalie
6/14/2019 0:00:49,Herdier
6/14/2019 0:00:54,Farfetchd
6/14/2019 0:00:56,Latios
6/14/2019 0:01:00,Eevee
6/14/2019 0:01:00,Bulbasaur
6/14/2019 0:03:35,Buizel
6/14/2019 0:01:05,Gyarados
6/14/2019 0:01:05,Wailmer
6/14/2019 0:01:05,Quilava
6/14/2019 0:01:10,Miltank
6/14/2019 0:01:12,Cinccino
6/14/2019 0:01:15,Houndoom
6/14/2019 0:01:15,Kabutops
6/14/2019 0:01:19,Rayquaza
6/14/2019 0:01:19,Slurpuff
6/14/2019 16:17:24,Blaziken
6/14/2019 0:01:20,Heracross
6/14/2019 0:01:21,Gengar
6/14/2019 0:01:23,Blastoise
6/14/2019 0:01:27,Ninjask
6/14/2019 0:01:28,Throh
6/14/2019 0:01:31,Toxapex
6/14/2019 0:01:33,Charmander
6/14/2019 0:01:35,Electivire
6/14/2019 0:01:35,Kabutops
6/14/2019 0:01:39,Noivern
6/14/2019 0:01:42,
6/14/2019 0:01:47,Staraptor
6/14/2019 0:01:50,Gengar
6/14/2019 0:01:53,Absol
6/14/2019 0:01:53,Cutiefly
6/14/2019 0:01:55,Shuckle
6/14/2019 0:01:55,Gengar
6/14/2019 0:01:58,Cradily
6/14/2019 0:01:58,Kingdra
6/14/2019 0:01:58,Sceptile
6/14/2019 0:02:01,Combee
6/14/2019 0:02:02,Castform
6/14/2019 0:02:03,Raichu
6/14/2019 0:02:10,Totodile
6/14/2019 0:02:10,Machamp
6/14/2019 0:02:14,Gengar
6/14/2019 0:02:16,Umbreon
6/14/2019 0:02:19,Primeape
6/14/2019 0:02:20,Garchomp
6/14/2019 0:02:26,Mudsdale
6/14/2019 0:02:26,Gallade
6/14/2019 0:02:28,Zoroark
6/14/2019 0:02:28,Latios
6/14/2019 0:02:32,Swalot
6/14/2019 0:02:32,Tyrantrum
6/14/2019 0:02:34,Porygon
6/14/2019 0:02:35,Charizard
6/14/2019 0:02:39,Murkrow
6/14/2019 0:02:42,Nidoking
6/14/2019 0:02:44,Charizard
6/14/2019 0:02:45,Spheal
6/14/2019 0:02:45,Eevee
6/14/2019 0:02:47,Riolu
6/14/2019 0:02:48,Breloom
6/14/2019 0:02:50,Scizor
6/14/2019 0:02:53,Reshiram
6/14/2019 0:02:58,Zangoose
6/14/2019 0:02:58,Typhlosion
6/14/2019 0:03:01,Zapdos
6/14/2019 0:03:02,Vaporeon
6/14/2019 0:03:03,Marowak
6/14/2019 0:03:08,Jigglypuff
6/14/2019 0:03:12,Umbreon
6/14/2019 0:03:19,Onix
6/14/2019 0:03:23,Sandslash
6/14/2019 0:03:26,Sandshrew
6/14/2019 0:03:26,Florges
6/14/2019 0:03:28,Bulbasaur
6/14/2019 0:03:30,Braixen
6/14/2019 0:03:32,Turtwig
6/14/2019 0:05:35,Joltik
6/14/2019 0:03:37,Ampharos
6/14/2019 0:03:38,Trubbish
6/14/2019 0:03:40,Ampharos
6/14/2019 0:03:44,Charizard
6/14/2019 0:03:47,Goodra
6/14/2019 0:03:51,Koffing
6/14/2019 0:03:53,Gengar
6/14/2019 0:03:54,Vulpix
6/14/2019 0:04:00,Galvantula
6/14/2019 0:04:01,Staraptor
6/14/2019 0:04:02,Tyranitar
6/14/2019 0:04:06,Pidgeot
6/14/2019 0:04:07,Tropius
6/14/2019 0:04:11,Metagross
6/14/2019 0:04:11,Drifblim
6/14/2019 0:04:11,Azumarill
6/14/2019 0:04:13,Gallade
6/14/2019 0:04:20,Metagross
6/14/2019 0:04:20,Pikachu
6/14/2019 0:04:22,Lucario
6/14/2019 0:04:27,Torterra
6/14/2019 0:04:28,Magnemite
6/14/2019 0:04:28,Litten
6/14/2019 0:04:30,Mudkip
6/14/2019 0:04:33,Garchomp
6/14/2019 0:04:34,Lurantis
6/14/2019 0:04:36,Feraligatr
6/14/2019 0:04:39,Medicham
6/14/2019 0:04:41,Sudowoodo
6/14/2019 0:04:42,Piplup
6/14/2019 0:04:42,Torterra
6/14/2019 0:04:44,Lycanroc
6/14/2019 0:04:45,Heracross
6/14/2019 0:04:45,Mareep
6/14/2019 0:04:47,Luxray
6/14/2019 0:04:51,Kangaskhan
6/14/2019 0:04:52,Swampert
6/14/2019 0:04:53,Dragonite
6/14/2019 0:04:53,Sandshrew
6/14/2019 0:04:55,Spheal
6/14/2019 0:04:58,
6/14/2019 0:04:58,Togepi
6/14/2019 0:05:01,Houndoom
6/14/2019 0:05:04,Bulbasaur
6/14/2019 0:05:06,Sceptile
6/14/2019 0:05:08,Blaziken
6/14/2019 0:05:09,Flaaffy
6/14/2019 0:05:14,Dragalge
6/14/2019 0:05:17,Farfetchd
6/14/2019 0:05:17,Mudkip
6/14/2019 0:05:19,Tyranitar
6/14/2019 0:05:19,Vulpix
6/14/2019 0:05:21,Sableye
6/14/2019 0:05:22,Psyduck
6/14/2019 0:05:22,Whimsicott
6/14/2019 0:05:22,Sableye
6/14/2019 0:05:24,Smeargle
6/14/2019 0:05:24,Dragonair
6/14/2019 0:05:26,Shellder
6/14/2019 0:05:26,Charmeleon
6/14/2019 0:05:31,Blastoise
6/14/2019 0:05:32,Sylveon
6/14/2019 0:05:33,Bulbasaur
6/14/2019 0:05:34,Mawile
6/14/2019 0:05:39,Charizard
6/14/2019 0:05:40,Mewtwo
6/14/2019 0:05:42,Gyarados
6/14/2019 0:05:47,Espeon
6/14/2019 0:05:48,Starmie
6/14/2019 0:05:50,Gengar
6/14/2019 0:05:52,Serperior
6/14/2019 0:05:56,Porygon-Z
6/14/2019 0:05:59,Togekiss
6/14/2019 0:06:00,Cinccino
6/14/2019 0:06:04,Caterpie
6/14/2019 0:06:06,Charizard
6/14/2019 0:06:10,Decidueye
6/14/2019 0:06:10,Arcanine
6/14/2019 0:06:10,Litwick
6/14/2019 0:06:15,Umbreon
6/14/2019 0:06:48,Arcanine
6/14/2019 0:06:16,Wartortle
6/14/2019 0:06:19,Lilligant
6/14/2019 0:06:21,Zorua
6/14/2019 0:06:30,Gallade
6/14/2019 0:06:34,Incineroar
6/14/2019 0:06:34,Excadrill
6/14/2019 0:06:36,Eevee
6/14/2019 0:06:36,Electrode
6/14/2019 0:06:43,Klefki
6/14/2019 0:06:44,Furret
6/14/2019 0:06:45,Psyduck
6/14/2019 0:06:48,Gardevoir
6/14/2019 0:06:49,Eevee
6/14/2019 0:06:49,Turtwig
6/14/2019 0:06:49,Noivern
6/14/2019 0:06:51,Aggron
6/14/2019 0:06:51,Grovyle
6/14/2019 0:06:57,Scizor
6/14/2019 0:07:01,Noivern
6/14/2019 0:07:04,Blaziken
6/14/2019 0:07:12,Blaziken
6/14/2019 0:07:13,Totodile
6/14/2019 0:07:14,Charmander
6/14/2019 0:07:18,Ludicolo
6/14/2019 0:07:18,
6/14/2019 0:07:19,Magnezone
6/14/2019 0:07:19,Greninja
6/14/2019 0:07:24,Vaporeon
6/14/2019 0:07:24,Scizor
6/14/2019 0:07:31,Blaziken
6/14/2019 0:07:32,Espurr
6/14/2019 0:07:35,Aegislash
6/14/2019 0:07:35,Raticate
6/14/2019 0:07:37,Eevee
6/14/2019 0:07:39,Dunsparce
6/14/2019 0:07:43,Squirtle
6/14/2019 0:07:48,Feraligatr
6/14/2019 0:07:55,Gardevoir
6/14/2019 0:07:58,Lucario
6/14/2019 0:07:58,Arcanine
6/14/2019 0:07:59,Sandshrew
6/14/2019 0:08:04,Greninja
6/14/2019 0:08:05,Mewtwo
6/14/2019 0:08:07,Machamp
6/14/2019 0:08:07,Vaporeon
6/14/2019 0:08:08,Gliscor
6/14/2019 0:08:12,Shinx
6/14/2019 0:08:13,Darkrai
6/14/2019 0:08:14,Sceptile
6/14/2019 0:08:16,Mimikyu
6/14/2019 0:08:16,Dunsparce
6/14/2019 0:08:16,Quilava
6/14/2019 0:08:17,Politoed
6/14/2019 0:08:24,Mewtwo
